stage,config_id,base_config_id,checkpoint_metric,seed,epochs,batch_size,temperature,lambda_ce,lambda_kd,lambda_feat,lr,weight_decay,student_tcn_dropout,student_tcn_layers,student_tcn_channels,student_classifier_hidden,student_classifier_dropout,student_attn_dropout,student_attn_ff_dim,student_tcn_dilation_base,job_output_root,stage_index,status,run_name,run_dir,elapsed_sec,gpu_id,teacher_manifest,command,log_path,val_macro_f1,test_acc,test_macro_f1,test_teacher_agreement,best_epoch,best_score,student_config_resolved
extension,extension_s3_s2_s1_l4_o1_c2_r1,s3_s2_s1_l4_o1_c2_r1,val_macro_f1,132,80,128,2.0,0.9,1.1,0.0,0.0001,0.00015,0.12,,,64,0.4,0.1,,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1,19,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed132,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed132,13.56,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.00015 --seed 132 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.0 --lambda-ce 0.9 --lambda-kd 1.1 --lambda-feat 0.0 --student-tcn-dropout 0.12 --student-classifier-hidden 64 --student-classifier-dropout 0.4 --student-attn-dropout 0.1 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/extension_extension_s3_s2_s1_l4_o1_c2_r1_seed132.log,1.0,0.9045000000000001,0.863536,0.8989,19,1.0,"{""attn_dropout"": 0.1, ""attn_ff_dim"": 128, ""attn_heads"": 4, ""classifier_dropout"": 0.4, ""classifier_hidden"": 64, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.12, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
extension,extension_s3_s2_s1_l4_o1_c2_r1,s3_s2_s1_l4_o1_c2_r1,val_macro_f1,1001,80,128,2.0,0.9,1.1,0.0,0.0001,0.00015,0.12,,,64,0.4,0.1,,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1,24,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed1001,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed1001,14.55,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.00015 --seed 1001 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.0 --lambda-ce 0.9 --lambda-kd 1.1 --lambda-feat 0.0 --student-tcn-dropout 0.12 --student-classifier-hidden 64 --student-classifier-dropout 0.4 --student-attn-dropout 0.1 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/extension_extension_s3_s2_s1_l4_o1_c2_r1_seed1001.log,1.0,0.8876000000000001,0.843403,0.9157,22,1.0,"{""attn_dropout"": 0.1, ""attn_ff_dim"": 128, ""attn_heads"": 4, ""classifier_dropout"": 0.4, ""classifier_hidden"": 64, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.12, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
extension,extension_s3_s2_s1_l4_o3_c6_r1,s3_s2_s1_l4_o3_c6_r1,val_macro_f1,230,80,128,2.0,0.9,1.1,0.0,0.0002,0.0002,0.08,,64,128,0.25,0.05,192,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o3_c6_r1,14,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed230,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o3_c6_r1/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed230,11.29,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o3_c6_r1 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0002 --weight-decay 0.0002 --seed 230 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.0 --lambda-ce 0.9 --lambda-kd 1.1 --lambda-feat 0.0 --student-tcn-dropout 0.08 --student-tcn-channels 64 --student-classifier-hidden 128 --student-classifier-dropout 0.25 --student-attn-dropout 0.05 --student-attn-ff-dim 192 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/extension_extension_s3_s2_s1_l4_o3_c6_r1_seed230.log,1.0,0.8848,0.842869,0.8904000000000001,13,1.0,"{""attn_dropout"": 0.05, ""attn_ff_dim"": 192, ""attn_heads"": 4, ""classifier_dropout"": 0.25, ""classifier_hidden"": 128, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.08, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
extension,extension_s3_s2_s1_l4_o1_c2_r1,s3_s2_s1_l4_o1_c2_r1,val_macro_f1,777,80,128,2.0,0.9,1.1,0.0,0.0001,0.00015,0.12,,,64,0.4,0.1,,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1,23,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed777,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed777,11.75,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.00015 --seed 777 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.0 --lambda-ce 0.9 --lambda-kd 1.1 --lambda-feat 0.0 --student-tcn-dropout 0.12 --student-classifier-hidden 64 --student-classifier-dropout 0.4 --student-attn-dropout 0.1 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/extension_extension_s3_s2_s1_l4_o1_c2_r1_seed777.log,1.0,0.8764,0.836201,0.9101,13,1.0,"{""attn_dropout"": 0.1, ""attn_ff_dim"": 128, ""attn_heads"": 4, ""classifier_dropout"": 0.4, ""classifier_hidden"": 64, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.12, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
extension,extension_s3_s2_s1_l4_o1_c2_r1,s3_s2_s1_l4_o1_c2_r1,val_macro_f1,314,80,128,2.0,0.9,1.1,0.0,0.0001,0.00015,0.12,,,64,0.4,0.1,,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1,21,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed314,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed314,14.85,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.00015 --seed 314 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.0 --lambda-ce 0.9 --lambda-kd 1.1 --lambda-feat 0.0 --student-tcn-dropout 0.12 --student-classifier-hidden 64 --student-classifier-dropout 0.4 --student-attn-dropout 0.1 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/extension_extension_s3_s2_s1_l4_o1_c2_r1_seed314.log,1.0,0.868,0.816121,0.9129,22,1.0,"{""attn_dropout"": 0.1, ""attn_ff_dim"": 128, ""attn_heads"": 4, ""classifier_dropout"": 0.4, ""classifier_hidden"": 64, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.12, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
extension,extension_s3_s2_s1_l4_o1_c2_r1,s3_s2_s1_l4_o1_c2_r1,val_macro_f1,230,80,128,2.0,0.9,1.1,0.0,0.0001,0.00015,0.12,,,64,0.4,0.1,,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1,20,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed230,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_T2.0_lce0.9_lkd1.1_lf0.0_seed230,16.65,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/extension/extension_s3_s2_s1_l4_o1_c2_r1 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.00015 --seed 230 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.0 --lambda-ce 0.9 --lambda-kd 1.1 --lambda-feat 0.0 --student-tcn-dropout 0.12 --student-classifier-hidden 64 --student-classifier-dropout 0.4 --student-attn-dropout 0.1 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/extension_extension_s3_s2_s1_l4_o1_c2_r1_seed230.log,1.0,0.8511,0.815872,0.8736,31,1.0,"{""attn_dropout"": 0.1, ""attn_ff_dim"": 128, ""attn_heads"": 4, ""classifier_dropout"": 0.4, ""classifier_hidden"": 64, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.12, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
stage4,stage4_s3_s2_s1_l4_o3_c6_r3,s3_s2_s1_l4_o3_c6_r3,val_macro_f1,7,80,128,2.5,0.9,1.1,0.0,0.00025,0.0002,0.08,,64,128,0.25,0.05,192,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/stage4/stage4_s3_s2_s1_l4_o3_c6_r3,1,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs128_T2.5_lce0.9_lkd1.1_lf0.0_seed7,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/stage4/stage4_s3_s2_s1_l4_o3_c6_r3/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs128_T2.5_lce0.9_lkd1.1_lf0.0_seed7,10.12,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/stage4/stage4_s3_s2_s1_l4_o3_c6_r3 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00025 --weight-decay 0.0002 --seed 7 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.5 --lambda-ce 0.9 --lambda-kd 1.1 --lambda-feat 0.0 --student-tcn-dropout 0.08 --student-tcn-channels 64 --student-classifier-hidden 128 --student-classifier-dropout 0.25 --student-attn-dropout 0.05 --student-attn-ff-dim 192 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/stage4_stage4_s3_s2_s1_l4_o3_c6_r3_seed7.log,1.0,0.8482999999999999,0.805918,0.9045000000000001,6,1.0,"{""attn_dropout"": 0.05, ""attn_ff_dim"": 192, ""attn_heads"": 4, ""classifier_dropout"": 0.25, ""classifier_hidden"": 128, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.08, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
stage4,stage4_s3_s2_s1_l4_o3_c6_r4,s3_s2_s1_l4_o3_c6_r4,val_macro_f1,7,80,128,2.0,0.8,1.3,0.0,0.00025,0.0002,0.08,,64,128,0.25,0.05,192,2,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/stage4/stage4_s3_s2_s1_l4_o3_c6_r4,6,success,distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs128_T2.0_lce0.8_lkd1.3_lf0.0_seed7,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/stage4/stage4_s3_s2_s1_l4_o3_c6_r4/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs128_T2.0_lce0.8_lkd1.3_lf0.0_seed7,9.6,1,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/manifests/best_teacher_h1.json,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/train_distill_single_tcn_student.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --teacher-ckpt /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/best_single_tcn.pth --teacher-run-args /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/outputs/teacher_h1_forecast_95/runs/single_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_k3_l2_d0.1_lat64_wd0.0005_seed183/run_args.json --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/stage4/stage4_s3_s2_s1_l4_o3_c6_r4 --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00025 --weight-decay 0.0002 --seed 7 --class-weights auto --weighted-sampler --val-ratio 0.15 --early-stop-patience 16 --min-epochs 12 --checkpoint-metric val_macro_f1 --temperature 2.0 --lambda-ce 0.8 --lambda-kd 1.3 --lambda-feat 0.0 --student-tcn-dropout 0.08 --student-tcn-channels 64 --student-classifier-hidden 128 --student-classifier-dropout 0.25 --student-attn-dropout 0.05 --student-attn-ff-dim 192 --student-tcn-dilation-base 2",/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/reports/comparison_18d_baselines/teacher_student_reference/student_h1_strict_valf1_20260522/logs/stage4_stage4_s3_s2_s1_l4_o3_c6_r4_seed7.log,1.0,0.8482999999999999,0.805918,0.9045000000000001,6,1.0,"{""attn_dropout"": 0.05, ""attn_ff_dim"": 192, ""attn_heads"": 4, ""classifier_dropout"": 0.25, ""classifier_hidden"": 128, ""latent_dim"": 64, ""tcn_channels"": 64, ""tcn_dilation_base"": 2, ""tcn_dropout"": 0.08, ""tcn_kernel"": 3, ""tcn_layers"": 2}"
