stage,stage_index,status,run_name,run_dir,elapsed_sec,test_acc,test_macro_f1,best_epoch,best_score,epochs,seed,lr,weight_decay,batch_size,classifier_hidden,classifier_dropout,command,rnn_hidden_size,rnn_layers,rnn_dropout,rnn_bidirectional
B,5,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_uni_do0.3_ep80_lr0.0003_wd0.0005_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_uni_do0.3_ep80_lr0.0003_wd0.0005_bs64_seed14,4.61,0.8567,0.813517,17,0.994277,80,14,0.0003,0.0005,64,128,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.0005 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.2 --rnn-hidden-size 96 --rnn-layers 2 --rnn-dropout 0.3 --no-rnn-bidirectional,96,2,0.3,False
B,6,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0003_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0003_wd0.0002_bs128_seed183,4.54,0.8118000000000001,0.743455,42,1.0,80,183,0.0003,0.0002,128,128,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0003 --weight-decay 0.0002 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.2 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.3 --rnn-bidirectional,64,1,0.3,True
B,7,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0001_wd0.0002_bs64_seed100,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0001_wd0.0002_bs64_seed100,5.57,0.8595999999999999,0.81363,36,1.0,80,100,0.0001,0.0002,64,64,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 64 --lr 0.0001 --weight-decay 0.0002 --seed 100 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.5 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.2 --no-rnn-bidirectional,128,2,0.2,False
B,8,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,5.15,0.8933,0.851492,69,0.969728,80,42,0.0001,0.0001,128,128,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0001 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.5 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.3 --rnn-bidirectional,64,1,0.3,True
seed_eval,1,skipped_existing,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed14,0.0,0.8989,0.863421,59,0.988479,80,14,0.0001,1e-05,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 1e-05 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,64,2,0.3,True
seed_eval,2,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed42,4.3,0.9073,0.875341,24,0.969728,80,42,0.0001,1e-05,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 1e-05 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,64,2,0.3,True
seed_eval,3,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed183,4.8,0.882,0.832921,46,0.971383,80,183,0.0001,1e-05,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 1e-05 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,64,2,0.3,True
seed_eval,4,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed14,4.76,0.9045000000000001,0.870929,32,0.977522,80,14,0.0001,0.0002,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0002 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 96 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,96,2,0.3,True
seed_eval,5,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed42,5.14,0.8764,0.834336,41,0.994277,80,42,0.0001,0.0002,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0002 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 96 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,96,2,0.3,True
seed_eval,6,skipped_existing,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed183,0.0,0.8933,0.853013,26,0.976959,80,183,0.0001,0.0002,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0002 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 96 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,96,2,0.3,True
seed_eval,7,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed14,4.3,0.9017000000000001,0.865073,33,0.972065,80,14,0.0001,0.0001,128,128,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0001 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.5 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.3 --rnn-bidirectional,64,1,0.3,True
seed_eval,8,skipped_existing,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,0.0,0.8933,0.851492,69,0.969728,80,42,0.0001,0.0001,128,128,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0001 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.5 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.3 --rnn-bidirectional,64,1,0.3,True
seed_eval,9,success,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed183,4.69,0.8848,0.834149,59,0.944444,80,183,0.0001,0.0001,128,128,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/lstm --model lstm --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0001 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.5 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.3 --rnn-bidirectional,64,1,0.3,True
