trial_id,stage,status,run_dir,elapsed_sec,reached_target,best_epoch,best_score,val_macro_f1,test_acc,test_macro_f1,seed,lr,weight_decay,tcn_dropout,classifier_dropout,batch_size,tcn_layers,tcn_channels,attn_dropout,label_smoothing,weighted_sampler,epochs,checkpoint_metric,command
11,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0011_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs64_seed106,8.53,False,7,1.0,1.0,0.7948999999999999,0.742108,106,0.0001,0.0002,0.15,0.3,64,3,"64,64,64",0.05,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0011_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0001 --weight-decay 0.0002 --label-smoothing 0.05 --seed 106 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 64,64,64 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
12,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0012_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs96_seed114,6.84,False,13,1.0,1.0,0.8034,0.73172,114,0.0001,0.0002,0.1,0.25,96,2,"96,96,96",0.1,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0012_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0001 --weight-decay 0.0002 --label-smoothing 0.05 --seed 114 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 96,96,96 --tcn-dropout 0.1 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
13,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0013_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00015_bs128_seed131,10.35,False,16,1.0,1.0,0.823,0.767692,131,0.00015,0.0001,0.15,0.25,128,2,"80,80,80",0.05,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0013_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00015 --weight-decay 0.0001 --label-smoothing 0.0 --seed 131 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
14,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0014_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0004_bs64_seed144,14.92,False,4,1.0,1.0,0.7781,0.681901,144,0.0004,0.0002,0.12,0.25,64,4,"64,64,64",0.1,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0014_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0004 --weight-decay 0.0002 --label-smoothing 0.05 --seed 144 --num-workers 0 --tcn-kernel 3 --tcn-layers 4 --tcn-channels 64,64,64 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
15,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0015_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00015_bs64_seed109,11.9,False,7,1.0,1.0,0.75,0.658047,109,0.00015,0.0001,0.08,0.25,64,2,"80,80,80",0.1,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0015_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00015 --weight-decay 0.0001 --label-smoothing 0.05 --seed 109 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
16,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0016_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0004_bs128_seed120,11.21,False,14,1.0,1.0,0.764,0.677307,120,0.0004,0.0002,0.1,0.35,128,2,"80,80,80",0.15,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0016_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0004 --weight-decay 0.0002 --label-smoothing 0.05 --seed 120 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.1 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.35 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
17,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0017_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs128_seed152,8.34,False,6,1.0,1.0,0.8118000000000001,0.745907,152,0.00025,0.0003,0.08,0.45,128,2,"96,96,96",0.05,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0017_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00025 --weight-decay 0.0003 --label-smoothing 0.0 --seed 152 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 96,96,96 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
18,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0018_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00015_bs64_seed117,12.33,False,8,1.0,1.0,0.8118000000000001,0.778226,117,0.00015,0.0001,0.12,0.45,64,2,"80,80,80",0.15,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0018_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00015 --weight-decay 0.0001 --label-smoothing 0.05 --seed 117 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
19,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0019_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs64_seed137,13.8,False,8,1.0,1.0,0.7948999999999999,0.699327,137,0.0001,0.0003,0.12,0.25,64,3,"80,80,80",0.1,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0019_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0001 --weight-decay 0.0003 --label-smoothing 0.0 --seed 137 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
20,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0020_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs96_seed155,12.61,False,8,1.0,1.0,0.8764,0.833844,155,0.00025,0.0001,0.08,0.35,96,3,"80,80,80",0.1,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0020_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.00025 --weight-decay 0.0001 --label-smoothing 0.05 --seed 155 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.35 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
21,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0021_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00015_bs128_seed127,14.46,False,11,1.0,1.0,0.8118000000000001,0.747095,127,0.00015,0.0001,0.15,0.3,128,4,"64,64,64",0.1,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0021_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00015 --weight-decay 0.0001 --label-smoothing 0.0 --seed 127 --num-workers 0 --tcn-kernel 3 --tcn-layers 4 --tcn-channels 64,64,64 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
22,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0022_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_seed122,14.56,False,11,1.0,1.0,0.8623999999999999,0.787646,122,0.0002,0.0003,0.12,0.35,128,4,"96,96,96",0.15,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0022_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0002 --weight-decay 0.0003 --label-smoothing 0.0 --seed 122 --num-workers 0 --tcn-kernel 3 --tcn-layers 4 --tcn-channels 96,96,96 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.35 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
23,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0023_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs96_seed136,12.31,False,7,1.0,1.0,0.7725,0.654335,136,0.0002,0.0002,0.08,0.3,96,3,"96,96,96",0.05,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0023_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0002 --weight-decay 0.0002 --label-smoothing 0.05 --seed 136 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 96,96,96 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
24,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0024_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs96_seed114,8.7,False,7,1.0,1.0,0.8371,0.776404,114,0.00025,0.0003,0.15,0.4,96,3,"64,64,64",0.15,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0024_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.00025 --weight-decay 0.0003 --label-smoothing 0.0 --seed 114 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 64,64,64 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.4 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
25,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0025_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs96_seed114,8.7,False,4,1.0,1.0,0.8399,0.788861,114,0.0003,0.0005,0.1,0.3,96,2,"96,96,96",0.15,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0025_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0003 --weight-decay 0.0005 --label-smoothing 0.0 --seed 114 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 96,96,96 --tcn-dropout 0.1 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
26,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0026_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0004_bs64_seed121,10.89,False,4,1.0,1.0,0.7528,0.614136,121,0.0004,0.0005,0.15,0.35,64,2,"64,64,64",0.1,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0026_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0004 --weight-decay 0.0005 --label-smoothing 0.05 --seed 121 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 64,64,64 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.35 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
27,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0027_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs128_seed121,12.2,False,19,1.0,1.0,0.7893000000000001,0.721836,121,0.0001,0.0005,0.2,0.3,128,2,"96,96,96",0.1,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0027_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0005 --label-smoothing 0.05 --seed 121 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 96,96,96 --tcn-dropout 0.2 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
28,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0028_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs64_seed119,10.57,False,6,1.0,1.0,0.7753,0.738085,119,0.00025,0.0003,0.2,0.25,64,2,"80,80,80",0.05,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0028_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00025 --weight-decay 0.0003 --label-smoothing 0.05 --seed 119 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.2 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
29,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0029_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs64_seed101,10.69,False,7,1.0,1.0,0.8062,0.756403,101,0.00025,0.0003,0.12,0.45,64,2,"96,96,96",0.15,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0029_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00025 --weight-decay 0.0003 --label-smoothing 0.0 --seed 101 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 96,96,96 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
30,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0030_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_seed116,11.48,False,14,1.0,1.0,0.7893000000000001,0.726879,116,0.0002,0.0003,0.08,0.45,128,2,"96,96,96",0.05,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0030_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0002 --weight-decay 0.0003 --label-smoothing 0.05 --seed 116 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 96,96,96 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
