feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,label,source_file,dataset_type,row_mean,row_std,row_max,row_min,row_range,row_energy,row_abs_mean,row_coeff_var,positive_ratio,pca_1,pca_2,pca_3
228.107,52,169.106,39.0,203.0,2086.0,8504.0,278.0,868,2524.818322,308246.0,20.68058486,0.862899374,200,972.4091612,46699.5,20.24817347,0.802462346,instability,a01.csv,train_data,20617.363033513888,72610.99628029513,308246.0,0.802462346,308245.197537654,97281427126.09224,20617.363033513888,3.521837208874126,1.0,-1.7787175593699711,0.9134303625657538,0.6202595264047988
216.037,47,165.003,33.0,197.0,2211.0,7537.0,278.0,864,2516.918828,303700.5,20.85897252,0.855034304,200,959.8233747,45782.0,20.12277556,0.782433002,instability,a01.csv,train_data,20263.88341211589,71541.29511110924,303700.5,0.782433002,303699.717566998,94399916881.88885,20263.88341211589,3.530482961046563,1.0,-1.575635025253957,1.073815824008315,0.44548106982036584
228.079,60,169.074,33.0,208.0,2498.0,7890.0,353.0,864,2525.546244,303963.5,20.98404523,0.867545243,200,952.6518018,43710.0,20.76287933,0.794317461,instability,a01.csv,train_data,20205.45887961467,71551.09312633557,303963.5,0.794317461,303962.705682539,94381192002.39465,20205.45887961467,3.541176350046849,1.0,-2.0517541793692557,0.7219259927807822,0.6475877566548509
221.057,45,166.108,31.0,201.0,2153.0,7414.0,176.0,872,2553.989895,310079.0,21.0361372,0.850102585,204,956.4091612,45423.5,20.13756059,0.786152851,instability,a01.csv,train_data,20585.493000523667,73023.98850588131,310079.0,0.786152851,310078.213847149,98280274651.56343,20585.493000523667,3.5473519387669596,1.0,-1.4345666635949665,1.0796306633208237,0.4484808311192619
228.14,45,180.069,42.0,206.0,1767.0,9895.0,303.0,856,2500.232536,296894.5,21.05516516,0.859452285,196,939.8233747,43128.0,20.48015154,0.79774125,instability,a01.csv,train_data,19845.775412274164,69884.83987370013,296894.5,0.79774125,296893.70225875,90115530781.7957,19845.775412274164,3.5213962882235346,1.0,-1.7606353892178987,1.1685602081406798,0.7669312643329962
217.058,39,163.028,36.0,195.0,1886.0,8006.0,90.0,912,2617.788885,304374.0,22.51446788,0.852854491,208,950.6518018,45691.0,19.77936242,0.755820616,instability,a01.csv,train_data,20301.634955122612,71697.4003199652,304374.0,0.755820616,304373.244179384,94807607488.2219,20301.634955122612,3.531607206929615,1.0,-1.4151397876271246,1.2524913697464923,0.07416427787513397
227.141,44,180.1,37.0,205.0,1685.0,8628.0,286.0,868,2509.88939,297574.5,21.16963903,0.864619032,188,899.6812394,40794.0,19.84179861,0.808259532,instability,a01.csv,train_data,19676.055330311334,70013.22399128751,297574.5,0.808259532,297573.691740468,90300124832.62788,19676.055330311334,3.5582957465783713,1.0,-1.6569021607679317,1.408407588015469,0.6669381495835064
216.021,42,152.03,44.0,191.0,2006.0,9085.0,68.0,924,2686.859953,302804.5,23.84117939,0.850806371,204,940.9949477,45071.0,19.646147,0.741753745,instability,a01.csv,train_data,20248.915877067004,71306.01098556563,302804.5,0.741753745,302803.758246255,93817637140.98897,20248.915877067004,3.5214730219865036,1.0,-1.8477898615728645,1.2346589040387512,-0.0895291538198624
227.079,48,178.101,42.0,206.0,2077.0,9593.0,351.0,924,2628.274166,305462.0,22.61435168,0.860553204,188,892.5096664,39826.0,20.00134346,0.793298937,instability,a01.csv,train_data,20149.290743315607,71821.03583581955,305462.0,0.793298937,305461.206701063,94998330719.26724,20149.290743315607,3.5644448606532566,1.0,-2.3340169994185636,1.0928551515667861,0.46745331447257965
217.037,41,154.052,75.0,195.0,1893.0,14457.0,0.0,864,2548.232536,300086.5,21.63872436,0.857085446,196,1009.480229,49466.0,20.6010256,0.813201722,instability,a01.csv,train_data,20624.789544562664,70736.84473917304,300086.5,0.0,300086.5,92719795449.75089,20624.789544562664,3.4297001957928575,0.9444444444444444,-2.303677815200697,1.2935858360461452,1.0800629334519622
230.139,48,184.098,32.0,209.0,2175.0,8237.0,315.0,932,2682.759447,310872.0,23.15164522,0.870171289,184,957.2375883,43551.5,21.03954629,0.83480357,instability,a01.csv,train_data,20591.97945564828,73158.74329968481,310872.0,0.83480357,310871.16519643,98619962382.44913,20591.97945564828,3.552778568823684,1.0,-2.084940419551934,0.6413072277876872,0.9278898608867984
218.147,43,154.029,72.0,197.0,2091.0,14563.0,2.0,924,2728.859953,306983.5,24.25757945,0.85800824,208,1017.379724,49463.5,20.92576348,0.793651814,instability,a01.csv,train_data,21039.569482221334,72332.36791019399,306983.5,0.793651814,306982.706348186,96911457319.37614,21039.569482221334,3.4379205321342545,1.0,-2.6496220816649236,0.8030913365334744,0.6861226942959202
231.138,48,182.069,40.0,210.0,2161.0,9666.0,329.0,928,2807.487369,309287.5,25.48433198,0.866199037,192,972.6518018,45728.0,20.68867056,0.821442024,instability,a01.csv,train_data,20712.8170452445,72815.44151071332,309287.5,0.821442024,309286.678557976,97857879099.89778,20712.8170452445,3.5154774626578944,1.0,-2.411535044639546,0.37491399907001377,0.5117777341926283
219.112,37,163.077,53.0,199.0,1617.0,11491.0,25.0,856,2505.504614,303526.0,20.68209436,0.868626474,204,996.0660154,48476.5,20.46656642,0.803309447,instability,a01.csv,train_data,20578.3933458945,71537.05765248035,303526.0,0.803309447,303525.196690553,94620825407.33347,20578.3933458945,3.476318896720495,1.0,-1.5092162794410293,1.37982958468792,0.8984677897819727
235.034,56,178.07,36.0,214.0,2398.0,8197.0,298.0,896,2561.646749,295664.0,22.19422746,0.872230515,192,945.5807341,44384.5,20.14493629,0.807202417,instability,a01.csv,train_data,19794.436115543445,69627.53598616504,295664.0,0.807202417,295663.192797583,89468648667.96196,19794.436115543445,3.5175306626436553,1.0,-2.1036276210025453,0.8540500937966917,0.5468178306455993
226.108,44,166.027,51.0,207.0,1897.0,11233.0,52.0,880,2528.818322,292884.0,21.83431703,0.879728441,208,972.8944424,46532.5,20.34112924,0.774234632,instability,a01.csv,train_data,19884.787620763498,69012.82603494579,292884.0,0.774234632,292883.225765368,88084378691.61642,19884.787620763498,3.47063430352574,1.0,-1.807489548549551,1.2868101648600676,0.5463387304917791
236.076,50,186.097,34.0,218.0,1990.0,8285.0,292.0,920,2596.859953,294497.5,22.8989435,0.867169501,200,946.0660154,43149.5,20.74278741,0.782574165,instability,a01.csv,train_data,19647.021691276444,69334.61607387869,294497.5,0.782574165,294496.717425835,88672011067.98145,19647.021691276444,3.529014074670882,1.0,-1.893066450464009,0.8075390359407107,0.4852047818400278
232.106,50,164.027,48.0,208.0,2252.0,10653.0,82.0,920,2695.788885,299487.0,24.26575348,0.879646884,204,990.308656,46860.0,20.92853679,0.792911576,instability,a01.csv,train_data,20271.83874387389,70552.06640413716,299487.0,0.792911576,299486.207088424,92016153285.23152,20271.83874387389,3.4802993105624354,1.0,-2.2503036333998296,0.7148916694576235,0.5654164149059514
236.256,40,197.091,37.0,216.0,1421.0,8853.0,314.0,908,2570.717817,296080.5,22.32024769,0.869936633,196,937.92388,44843.5,19.61713971,0.777494254,instability,a01.csv,train_data,19827.476306404835,69742.07653105803,296080.5,0.777494254,296079.722505746,89763591760.94604,19827.476306404835,3.51744596504848,1.0,-1.552607266242297,1.1926517047768834,0.24948367871939053
226.035,46,153.118,46.0,199.0,1977.0,10004.0,44.0,924,2637.788885,306524.0,22.69946301,0.882152544,204,975.2375883,46122.5,20.62091937,0.771846735,instability,a01.csv,train_data,20562.647436386607,72186.99464623071,306524.0,0.771846735,306523.228153265,96197161785.6105,20562.647436386607,3.5105885499204885,1.0,-1.9192031057048013,1.0855470005396037,0.4865120592553453
232.138,53,181.099,33.0,211.0,2028.0,7968.0,408.0,912,2604.859953,297997.5,22.76963858,0.862269995,204,934.7523071,44749.5,19.5256232,0.745682481,instability,a01.csv,train_data,19920.041804130884,70184.17756666064,297997.5,0.745682481,297996.754317519,90881464450.65517,19920.041804130884,3.5232946926901687,1.0,-1.9642055026278549,0.8383333879063326,-0.1865791341759046
223.081,54,155.003,36.0,203.0,2493.0,8323.0,94.0,952,2735.102593,313581.0,23.85599317,0.893092888,200,927.3380935,43397.0,19.81602276,0.767168486,instability,a01.csv,train_data,20745.49205354467,73786.05347082057,313581.0,0.767168486,313580.232831514,100301246605.36578,20745.49205354467,3.556727084630087,1.0,-2.266760446806291,0.9702664176122316,0.03739400723683693
231.078,51,181.099,38.0,209.0,2164.0,8555.0,383.0,908,2588.960458,296888.0,22.57658192,0.868632239,200,935.6812394,44520.0,19.66530507,0.775519349,instability,a01.csv,train_data,19883.150263109885,69913.81084313727,296888.0,0.775519349,296887.224480651,90211110051.30696,19883.150263109885,3.516234093590871,1.0,-2.0741002521988263,0.9028600413528242,0.11486347664497194
231.035,50,161.012,44.0,206.0,2094.0,9753.0,65.0,892,2557.161468,295677.0,22.11560174,0.882785386,192,891.4385988,41217.5,19.27974223,0.768570251,instability,a01.csv,train_data,19670.788542578168,69564.4666787365,295677.0,0.768570251,295676.231429749,89231574007.01254,19670.788542578168,3.5364350812963887,1.0,-2.016040621361219,1.5977106509761025,0.2542066099301111
231.078,56,173.026,39.0,210.0,2312.0,8658.0,347.0,884,2531.88939,293555.5,21.83731486,0.872025632,200,954.4091612,46276.5,19.68378868,0.769716349,instability,a01.csv,train_data,19803.975855373392,69173.90457037713,293555.5,0.769716349,293554.730283651,88405048523.94168,19803.975855373392,3.4929301608701087,1.0,-2.071414787212326,0.9188124919128728,0.15875488553956438
227.055,55,164.027,45.0,209.0,2433.0,9792.0,175.0,888,2547.161468,299006.0,21.69866673,0.879934705,184,964.9949477,44819.0,20.77724289,0.838185488,instability,a01.csv,train_data,20086.3018025285,70402.73329995792,299006.0,0.838185488,299005.161814512,91523533915.62572,20086.3018025285,3.5050122213684705,1.0,-2.27727911283502,0.966932894112838,1.1101985983694636
231.078,44,191.094,39.0,216.0,1772.0,9256.0,287.0,876,2537.989895,296023.0,21.75977106,0.874403573,200,1015.823375,50146.0,20.57785524,0.811643519,instability,a01.csv,train_data,20159.944941299553,69842.65277140602,296023.0,0.811643519,296022.188356481,90241555325.15436,20159.944941299553,3.464426761817526,1.0,-1.5698075045444744,0.7915090567230765,0.7298785459626155
227.035,41,177.102,36.0,211.0,1685.0,8433.0,89.0,924,2713.88939,306808.5,24.00583954,0.876772038,196,981.8233747,46695.0,20.64411905,0.818524372,instability,a01.csv,train_data,20514.70527887222,72282.06095921434,306808.5,0.818524372,306807.681475628,96395194108.9186,20514.70527887222,3.5234267310511416,1.0,-1.6182875942124233,0.8588437438524132,0.6545135162409532
228.14,53,182.069,34.0,212.0,2367.0,8209.0,384.0,868,2521.504614,296438.0,21.44794365,0.87530001,204,986.4091612,47544.5,20.46510182,0.799605882,instability,a01.csv,train_data,20015.289484809004,69876.51020282331,296438.0,0.799605882,296437.200394118,90217366165.02226,20015.289484809004,3.4911566108427987,1.0,-1.861575534243618,0.6762156729373204,0.530518511965312
232.054,52,182.069,42.0,218.0,2310.0,9438.0,256.0,924,2631.747255,311287.5,22.2498289,0.889538615,192,968.4091612,45153.5,20.76951518,0.825509719,instability,a01.csv,train_data,20774.000767145226,73273.88356858263,311287.5,0.825509719,311286.674490281,99042118166.49777,20774.000767145226,3.5271917234386416,1.0,-2.2849932963512907,0.7301428439805652,0.8647464975480313
228.079,52,182.135,35.0,215.0,2092.0,8025.0,318.0,884,2554.676187,305217.0,21.38272252,0.878476673,216,1021.823375,49423.0,21.12625719,0.793243566,instability,a01.csv,train_data,20583.771903441608,71968.54423355292,305217.0,0.793243566,305216.206756434,95677463088.55911,20583.771903441608,3.496372995734556,1.0,-1.6638641589530676,0.47274692161823856,0.5940983672822423
241.019,58,177.025,36.0,218.0,2563.0,8475.0,282.0,888,2550.918828,302831.5,21.48781374,0.888997619,192,964.1665206,44879.0,20.71385457,0.823153207,instability,a01.csv,train_data,20244.419064874222,71303.35517579177,302831.5,0.823153207,302830.676846793,93807920867.46329,20244.419064874222,3.52212404551085,1.0,-2.164700535036091,0.7422274597958137,0.868198762203962
228.14,58,176.071,39.0,215.0,2417.0,9444.0,258.0,888,2624.090401,302746.5,22.74460788,0.891787685,204,983.4802289,46395.0,20.84779309,0.781495115,instability,a01.csv,train_data,20373.419295203887,71307.32302309747,302746.5,0.781495115,302745.718504885,93911855232.25359,20373.419295203887,3.500017448709945,1.0,-2.2339145067515154,0.6028423565163087,0.49185316556202047
238.076,60,180.011,38.0,221.0,2719.0,8891.0,354.0,888,2516.190906,287619.0,22.01251195,0.890440527,192,955.8233747,42736.0,21.37772191,0.822772598,instability,a01.csv,train_data,19314.06692931583,67706.65094007809,287619.0,0.822772598,287618.177227402,84645837150.16847,19314.06692931583,3.505561577883405,1.0,-2.3962978272879516,0.6617847208663463,1.0366604544705018
232.019,37,197.091,38.0,219.0,1566.0,8732.0,230.0,888,2527.989895,291696.0,21.90888086,0.87372066,208,977.7228695,45282.5,21.11062794,0.770759109,instability,a01.csv,train_data,19604.22148628161,68730.62429101927,291696.0,0.770759109,291695.229240891,87224137163.86252,19604.22148628161,3.5059093950307947,1.0,-1.3183074126085117,1.0661497782993576,0.6541380048638652
231.078,43,188.066,39.0,213.0,1704.0,8984.0,281.0,916,2576.617312,291639.0,22.76429686,0.877988012,192,950.0660154,43399.5,20.79806066,0.7998173,instability,a01.csv,train_data,19522.30930501289,68671.81270476479,291639.0,0.7998173,291638.2001827,87029073713.50166,19522.30930501289,3.517607042888692,1.0,-1.7976759857901796,1.033873067914549,0.7375938745494698
234.034,45,198.124,36.0,217.0,1814.0,8269.0,462.0,904,2555.646749,294539.0,22.17475549,0.892924022,216,1025.480229,51030.0,20.60767587,0.785946674,instability,a01.csv,train_data,20088.31923778089,69525.29194069782,294539.0,0.785946674,294538.214053326,89437755986.8494,20088.31923778089,3.4609810366782146,1.0,-1.6043005214360646,0.49787053458794844,0.3180049079307908
238.034,55,192.065,35.0,221.0,2273.0,8344.0,412.0,884,2512.918828,289938.5,21.77965684,0.876568062,196,934.9949477,43430.0,20.12930122,0.776856251,instability,a01.csv,train_data,19428.337508781835,68272.51978845701,289938.5,0.776856251,289937.723143749,86033613660.90182,19428.337508781835,3.5140690631711045,1.0,-2.0469764179267087,0.9039739999792432,0.3730970651650958
236.019,40,200.09,39.0,218.0,1595.0,8922.0,325.0,920,2612.132031,304856.0,22.38182534,0.881499616,204,952.308656,44707.0,20.28522997,0.753862657,instability,a01.csv,train_data,20326.15845025461,71779.95986431061,304856.0,0.753862657,304855.246137343,95026913760.28214,20326.15845025461,3.5314080641446286,1.0,-1.6739115607139219,1.0206288626626814,0.23922955431551912
234.053,43,189.13,39.0,215.0,1688.0,9442.0,275.0,920,2597.88939,296738.5,22.74402979,0.879496668,200,946.6518018,43809.0,20.45583405,0.76635877,instability,a01.csv,train_data,19854.559439504334,69864.59648262509,296738.5,0.76635877,296737.73364123,90073714858.2231,19854.559439504334,3.518818772861638,1.0,-1.80380487496856,1.0498484707867937,0.3883637550295566
234.019,48,191.094,31.0,214.0,2023.0,7720.0,391.0,916,2651.88939,306083.5,22.97581326,0.882959382,196,940.9949477,44387.0,19.9488925,0.768767013,instability,a01.csv,train_data,20337.337431658612,72064.1723798759,306083.5,0.768767013,306082.731232987,95730095282.10452,20337.337431658612,3.5434418405083576,1.0,-1.9063849486530378,0.8363612361653511,0.1315743290364511
238.002,50,184.043,35.0,217.0,1986.0,8322.0,342.0,896,2562.676187,300929.0,21.82345085,0.877681795,208,974.308656,45344.0,20.93501581,0.750032672,instability,a01.csv,train_data,20129.578668007056,70877.92498868097,300929.0,0.750032672,300928.249967328,92696163134.2452,20129.578668007056,3.521083384687569,1.0,-1.7659307796364212,0.7657400193569174,0.36951369841064685
234.214,50,181.099,32.0,212.0,2036.0,8168.0,361.0,860,2441.747255,277734.5,21.46701132,0.881684604,204,940.308656,42985.0,20.56950956,0.752488902,instability,a01.csv,train_data,18693.529978077,65427.48745697727,277734.5,0.752488902,277733.747511098,79062919088.60236,18693.529978077,3.500007089817061,1.0,-1.620672749245536,1.12590762517258,0.3809380526839194
237.053,54,181.069,37.0,217.0,2274.0,9032.0,265.0,920,2648.617312,297435.0,23.58556883,0.873491077,212,963.7228695,45553.5,20.38837343,0.719905503,instability,a01.csv,train_data,20004.196084463332,70056.89873293179,297435.0,0.719905503,297434.280094497,90638495519.03827,20004.196084463332,3.502110179141011,1.0,-2.0908725468817018,0.7007401542097298,-0.12199151272666021
237.008,49,191.094,32.0,216.0,2101.0,8276.0,426.0,912,2671.345234,300653.5,23.73524791,0.87105564,196,917.5807341,40966.5,20.55226596,0.779419963,instability,a01.csv,train_data,19882.831442087394,70726.05612058041,300653.5,0.779419963,300652.720580037,92152860995.09558,19882.831442087394,3.557142066339182,1.0,-2.1273389887953504,0.7235567460312368,0.3298345569794251
242.019,49,195.126,47.0,221.0,2099.0,10135.0,341.0,916,2672.031525,296127.5,24.11039999,0.868936455,204,996.8944424,45728.5,21.73258535,0.797065964,instability,a01.csv,train_data,20001.198886397724,69746.65685759168,296127.5,0.797065964,296126.702934036,89898997651.85913,20001.198886397724,3.4871238096144577,1.0,-2.2793613710860736,0.3618077506874835,0.774169898337015
240.133,50,187.131,42.0,218.0,2070.0,10123.0,270.0,916,2592.031525,297895.5,22.55363854,0.871934963,192,953.8233747,43325.0,20.99893895,0.793215751,instability,a01.csv,train_data,19951.102034883555,70113.11479160491,297895.5,0.793215751,297894.706784249,90734267221.58708,19951.102034883555,3.514247717695767,1.0,-2.1728282568728603,0.8539316687200869,0.7871281431312158
243.074,54,200.122,28.0,223.0,2382.0,7054.0,523.0,916,2723.060963,305375.5,24.28178098,0.874246653,200,970.8944424,45153.5,20.87625585,0.744616114,instability,a01.csv,train_data,20338.49601694428,71911.85442236984,305375.5,0.744616114,305374.755383886,95358131274.05257,20338.49601694428,3.5357508422677415,1.0,-2.16880791594755,0.25852094960619143,0.049460494487608093
238.134,56,180.069,31.0,217.0,2517.0,7721.0,363.0,908,2567.646749,301769.0,21.84720707,0.876336584,196,920.6518018,41674.0,20.33881413,0.763450059,instability,a01.csv,train_data,19966.795964369052,71001.10359417528,301769.0,0.763450059,301768.236549941,92875777036.53316,19966.795964369052,3.5559587888250803,1.0,-2.1362496432570603,0.8865758409424722,0.32325514154620905
241.033,57,175.026,38.0,219.0,2550.0,9086.0,237.0,916,2663.88939,301049.5,23.57189327,0.874090483,204,957.7228695,44212.5,20.74601289,0.74378082,instability,a01.csv,train_data,20147.367057609055,70867.39981753021,301049.5,0.74378082,301048.75621918,92683697255.63313,20147.367057609055,3.517452162106002,1.0,-2.3136667522393597,0.6489817961122175,0.1928349653604261
241.0,54,184.133,37.0,222.0,2278.0,8894.0,243.0,896,2569.989895,300219.0,22.00010013,0.884320163,196,924.8944424,41672.5,20.52743967,0.758161281,instability,a01.csv,train_data,19926.42707548022,70633.15328464178,300219.0,0.758161281,300218.241838719,91960844757.73871,19926.42707548022,3.5446973517674416,1.0,-2.0813888189893706,1.0420551468886348,0.445807535191379
246.073,52,199.161,30.0,227.0,2293.0,7520.0,328.0,916,2612.759447,293207.0,23.28222699,0.873492291,204,958.308656,44140.0,20.80551609,0.745869029,instability,a01.csv,train_data,19609.94495596667,69055.59704134201,293207.0,0.745869029,293206.254130971,87989382147.6842,19609.94495596667,3.5214579743290226,1.0,-1.879686534570265,0.6560625662983594,0.20821258380744379
245.051,50,187.096,39.0,223.0,2145.0,9335.0,144.0,924,2592.759447,295413.0,22.75594355,0.877510618,188,901.8233747,39511.0,20.58377159,0.761000658,instability,a01.csv,train_data,19552.42822489533,69472.35765985271,295413.0,0.761000658,295412.238999342,88930298230.72873,19552.42822489533,3.5531319619624697,1.0,-2.094886393440633,1.2447086087463084,0.556333105860781
248.163,48,209.153,35.0,227.0,2135.0,8575.0,460.0,920,2567.203098,297151.5,22.17902904,0.872084737,200,1012.308656,48277.0,21.22685368,0.791030402,instability,a01.csv,train_data,20117.244263992165,70055.43303512038,297151.5,0.791030402,297150.708969598,90716646163.53828,20117.244263992165,3.4823573306465505,1.0,-1.8935574679638483,0.4108964967890942,0.6837239298236373
245.1,50,190.213,38.0,224.0,2166.0,8751.0,267.0,924,2609.88939,300548.5,22.66363874,0.873461482,196,953.5807341,44044.5,20.64539764,0.791962487,instability,a01.csv,train_data,20069.597643580502,70756.0966125053,300548.5,0.791962487,300547.708037513,92359426025.60294,20069.597643580502,3.5255363794070615,1.0,-2.039324509686549,0.7987019563635442,0.58552198452553
247.032,55,190.066,44.0,224.0,2467.0,10223.0,284.0,920,2602.475177,302388.0,22.39796898,0.874965377,204,964.8944424,45288.5,20.55756506,0.770938945,instability,a01.csv,train_data,20341.476058764554,71191.9570426779,302388.0,0.770938945,302387.229061055,93608972377.11766,20341.476058764554,3.499842235490248,1.0,-2.360500379033183,0.6765919292965606,0.4146566542724191
247.032,54,190.168,38.0,226.0,2408.0,8736.0,352.0,892,2550.132031,293631.0,22.14743462,0.870172083,192,935.3380935,44005.0,19.88086238,0.783331889,instability,a01.csv,train_data,19694.46399585956,69139.46430011399,293631.0,0.783331889,293630.216668111,88246208320.53029,19694.46399585956,3.510604011089077,1.0,-2.1646063722846836,0.9138919974455363,0.36889315470188433
248.244,45,206.155,37.0,224.0,1998.0,9350.0,463.0,916,2696.374671,299690.5,24.25981594,0.887263681,208,957.2375883,45207.5,20.26884478,0.751629984,instability,a01.csv,train_data,20127.398822982497,70572.01210550079,299690.5,0.751629984,299689.748370016,91958970475.35133,20127.398822982497,3.5062658978525354,1.0,-2.090093895165798,0.5795905862327699,-0.02535013808630002
247.073,45,192.128,41.0,220.0,1989.0,9716.0,294.0,912,2637.203098,287276.5,24.20956877,0.876712409,196,940.4091612,44123.5,20.04304714,0.75806938,instability,a01.csv,train_data,19381.983369827725,67658.34208476635,287276.5,0.75806938,287275.74193062,84581974340.47656,19381.983369827725,3.4907852717535235,1.0,-2.0504203720690497,0.9769037919708873,0.14903336078827012
242.052,45,189.169,40.0,214.0,1966.0,9237.0,389.0,924,2590.132031,299035.0,22.43477833,0.871477345,196,927.2375883,41934.5,20.50267787,0.758901586,instability,a01.csv,train_data,19887.42546969061,70360.08359281892,299035.0,0.758901586,299034.241098414,91278377626.8289,19887.42546969061,3.537918153360326,1.0,-2.052680430837724,0.9978181704110798,0.3802664550838569
237.019,44,186.097,36.0,215.0,1919.0,8286.0,192.0,916,2615.788885,291223.0,23.49523043,0.875490651,196,916.9949477,42083.0,19.98145888,0.742819017,instability,a01.csv,train_data,19395.055268426557,68553.05661969456,291223.0,0.742819017,291222.257180983,86662893761.92755,19395.055268426557,3.53456361278294,1.0,-1.7535919632686117,1.2533897719273677,0.10487782284385168
240.169,43,199.123,33.0,215.0,2040.0,8066.0,380.0,924,2603.102593,295083.0,22.96351572,0.883199995,196,926.6518018,41875.0,20.5058761,0.766507066,instability,a01.csv,train_data,19603.842527426717,69446.52694439172,295083.0,0.766507066,295082.233492934,88905533331.97075,19603.842527426717,3.5424956534532805,1.0,-1.8490145489230418,0.9842603035713821,0.35809013133107626
237.076,44,182.099,41.0,210.0,2054.0,9237.0,264.0,916,2686.859953,292640.5,24.66923206,0.877642346,208,956.6518018,45520.0,20.10506744,0.747014164,instability,a01.csv,train_data,19735.754761711672,68940.85186433191,292640.5,0.747014164,292639.752985836,87809298236.51553,19735.754761711672,3.493195608514579,1.0,-1.976845865823752,0.8508712559374505,-0.06250658380444059
245.051,44,201.159,39.0,216.0,2089.0,9659.0,391.0,920,2574.374671,296499.5,22.35216231,0.875485605,192,900.6518018,39512.0,20.52980533,0.767479411,instability,a01.csv,train_data,19640.40341141422,69720.45867745604,296499.5,0.767479411,296498.732520589,89579438120.24821,19640.40341141422,3.5498486063141295,1.0,-2.117890718739184,1.1107905455799518,0.514309991479221
246.033,41,194.093,46.0,218.0,1768.0,10241.0,204.0,884,2502.374671,287571.5,21.77503332,0.870064293,208,942.8944424,42863.5,20.74142171,0.740682941,instability,a01.csv,train_data,19331.917906425777,67703.42069144333,287571.5,0.740682941,287570.759317059,84650818845.41759,19331.917906425777,3.5021574692772335,1.0,-1.6524274988894188,1.2689988416909994,0.4654920312274158
247.164,42,200.16,33.0,219.0,1893.0,8171.0,463.0,924,2590.132031,301603.0,22.24375731,0.86177426,196,904.4091612,40481.5,20.20567249,0.757604862,instability,a01.csv,train_data,19889.524111173443,70943.87975340577,301603.0,0.757604862,301602.242395138,92682256314.55794,19889.524111173443,3.5668967923446315,1.0,-1.8606120936935278,1.0171973842972002,0.2543284423058932
242.074,36,193.093,45.0,220.0,1459.0,10558.0,103.0,888,2533.404109,295989.5,21.68366236,0.868374751,200,985.1370831,46395.0,20.91809618,0.795450561,instability,a01.csv,train_data,19993.97076533067,69742.63481004191,295989.5,0.795450561,295988.704549439,89884256479.56488,19993.97076533067,3.48818329428464,1.0,-1.419025568100093,1.1926005602064096,0.914117240766384
251.098,36,217.147,40.0,219.0,1539.0,9425.0,555.0,928,2610.717817,304160.5,22.40872014,0.867608967,192,953.3380935,44428.0,20.45677322,0.815995331,instability,a01.csv,train_data,20311.07500045322,71604.31839927961,304160.5,0.815995331,304159.684004669,94587748846.36464,20311.07500045322,3.5253829941390022,1.0,-1.8655298496113366,0.7556876857265996,0.678617370662558
247.073,42,199.203,34.0,220.0,1864.0,8379.0,493.0,912,2629.060963,298882.5,23.12601623,0.869024136,204,979.8233747,47032.0,20.41277951,0.794079011,instability,a01.csv,train_data,20120.159013143722,70435.12117526808,298882.5,0.794079011,298881.705920989,91625581391.42526,20120.159013143722,3.500723882413431,1.0,-1.7898467751124447,0.5452669707714051,0.33480751446548995
252.05,41,209.194,34.0,224.0,1809.0,8224.0,446.0,916,2618.717817,301576.5,22.73944756,0.867010782,200,979.4802289,45065.0,21.28883876,0.796875467,instability,a01.csv,train_data,20146.701901026056,71023.27281871656,301576.5,0.796875467,301575.703124533,93059202546.78986,20146.701901026056,3.525305192265708,1.0,-1.7093602061164908,0.5512300096765194,0.7167469184609929
247.051,43,197.205,30.0,224.0,1878.0,7533.0,290.0,916,2553.060963,298812.5,21.81341236,0.866259701,208,975.8233747,46506.0,20.47544959,0.782971525,instability,a01.csv,train_data,20025.421023937553,70419.86138319518,298812.5,0.782971525,298811.717028475,91520581682.23045,20025.421023937553,3.516523387898722,1.0,-1.4110586033902957,0.8163183916018011,0.42084647763036026
252.127,39,215.114,29.0,224.0,1763.0,7219.0,614.0,924,2603.102593,301815.0,22.45131326,0.864160906,188,929.3380935,42316.0,20.40999367,0.81177732,instability,a01.csv,train_data,19954.178829536446,71034.45017230713,301815.0,0.81177732,301814.18822268,92947229441.4939,19954.178829536446,3.5598783983613984,1.0,-1.7667190640583033,0.729264118090079,0.5837902758080664
250.128,40,204.12,30.0,225.0,1673.0,7496.0,319.0,928,2595.203098,305513.5,22.04511134,0.874405546,208,989.4802289,46932.0,20.86148307,0.787622394,instability,a01.csv,train_data,20413.777774958333,71991.82023480188,305513.5,0.787622394,305512.712377606,95608978887.05739,20413.777774958333,3.5266289771761183,1.0,-1.355458562581138,0.6983742751599898,0.5299997367005473
253.198,39,213.084,26.0,229.0,1612.0,7224.0,493.0,924,2588.960458,303860.0,22.05856727,0.868437521,192,922.1665206,41948.0,20.27250624,0.800630066,instability,a01.csv,train_data,20031.57828442761,71509.52900596758,303860.0,0.800630066,303859.199369934,94154170871.31314,20031.57828442761,3.5698399791871873,1.0,-1.5561764692547442,0.8929565842051812,0.519579910182523
